id,dt,car_value,loan_amount,ltv,term_meses,taxa_mensal,parcela_mensal,pti,idade,renda_mensal,score_interno,utilizacao_limite,atraso_antes_30d,atraso_antes_60d,canal,pd_proxy,risk_band,cluster_true
1019,2022-12-01,46937.594105878205,34149.97551062333,0.7418046155477005,24,0.008,1641.4754895439614,0.310140309843652,26,5292.686688716673,821,0.2403356473141112,0,0,digital,0.0003039026080640477,baixo,A
1020,2022-10-01,43762.189560650666,40963.80901649097,0.8952064784501931,36,0.008363050799279844,1411.9495163809454,0.20117737844279576,41,7018.430836061567,693,0.1929535771688401,0,0,agencia,0.0009572281106468552,baixo,B
1021,2023-06-01,73232.44522341754,68307.37896792678,0.8975467035394066,60,0.018366267617577373,2142.097598036288,0.2930947695503623,43,7308.54938599719,603,0.3721926722856122,1,0,parceiro,0.014259937401615753,baixo,B
1022,2024-04-01,45980.84493637431,39927.14181411304,0.9073319145804449,60,0.016654164355211946,1197.4149091734257,0.3736163885935736,25,5312.0377437481575,676,0.8261565519739058,0,0,agencia,0.021694683586001788,medio,D
1023,2023-01-01,108571.234632014,109413.38982224061,1.0016237226573914,60,0.028016448898509447,4275.856212851342,0.8,44,4635.139620686428,431,0.8279115653477243,1,0,digital,0.14350674332936542,alto,D
1024,2024-08-01,111176.7312178529,110795.87579596376,0.922364562044366,36,0.011329815601958738,4081.900690335183,0.6384334384380171,43,6393.619827184973,658,0.743206391063122,0,0,parceiro,0.008253699287357332,baixo,B
1025,2024-06-01,45331.100907660286,47159.322811231636,1.0301671353088084,36,0.02669256479299298,2317.0238129868567,0.8,36,2497.9357338858313,716,0.20455319825073773,0,1,parceiro,0.14043861877612368,alto,D
1026,2022-08-01,25000.0,21075.131677753347,0.8391313835753796,24,0.008,1013.0113293106776,0.1494193903512818,26,6779.651067569675,763,0.2662505472880755,0,0,digital,0.00028443005080713363,baixo,A
1027,2024-07-01,70598.83773291094,65003.811950283576,0.9059048394961665,60,0.023340801794223775,2297.1897383185105,0.7772840989483001,33,3514.452350877178,458,0.8060058461768013,0,0,parceiro,0.12106274903346878,alto,D
1028,2022-01-01,118645.62257934993,107579.11234712772,0.95,48,0.008873705592564726,3004.9318039341124,0.19003885099982892,46,15812.197285579345,790,0.29529486590729465,0,0,digital,0.0012882020336104371,baixo,C
1029,2023-01-01,75040.73378739187,78427.06945281521,1.0771557577309998,60,0.018663809432974434,2478.116127136782,0.5663365799350901,38,6330.4236802894,526,0.7725278824194194,0,0,digital,0.08992834647897546,alto,D
1030,2022-09-01,105000.0,88465.95461512572,0.8153622540376121,24,0.01226117825506571,4553.838913529393,0.678957921916355,32,6707.1003467729015,789,0.11953536030419562,1,0,agencia,0.004197110299603137,baixo,A
1031,2023-06-01,104065.03633414091,84141.75182044409,0.8291794322552295,48,0.013473014867987125,2659.867621562179,0.36400048780687466,28,7307.318837917073,628,0.41588937061439823,0,0,digital,0.002975566343026824,baixo,B
1032,2023-12-01,66685.38932750639,55293.35701707609,0.8413720158055245,60,0.03536054884840648,2485.7187117203603,0.6442039075912126,46,4762.854705719277,635,0.8608184191409471,1,1,agencia,0.1458931477151279,alto,D
1033,2023-09-01,84621.45790587965,68357.38043792728,0.8,36,0.012177603864177608,2564.7594034085273,0.4730666580780118,45,5421.560280381421,677,0.5889441277254777,0,0,agencia,0.0033133134313221404,baixo,B
1034,2024-07-01,44980.15550423696,32590.41349081379,0.7252644703706855,24,0.008,1566.5125417917827,0.3072289363357686,34,5098.844400775293,821,0.23672648959387593,0,0,digital,0.00016709659944058518,baixo,A
1035,2024-02-01,60212.4457700315,51626.96068577961,0.8542423952526682,24,0.008,2481.535910296473,0.4528334932792914,32,5480.018477268312,803,0.27575224045229196,0,0,digital,0.0003442380103607646,baixo,A
1036,2022-05-01,90192.34806772122,87517.746867376,0.9673122965114448,36,0.013051197010088198,3344.8176090899005,0.5657485881949954,40,5912.197889457303,523,0.4724814901417859,0,0,digital,0.014178951826565686,baixo,B
1037,2024-10-01,140000.0,122434.47208456446,0.9063724507230103,36,0.00864142131462357,4247.363843277561,0.4228793779777771,35,10043.913381609178,698,0.39236098537415254,0,0,digital,0.0025405316219348547,baixo,B
1038,2022-03-01,64894.626676282525,57101.04845584343,0.8654711972316479,60,0.023770473637898717,2037.5393145435269,0.4608676473353288,35,5569.0015746937825,540,0.7229231348062171,1,0,agencia,0.10526971664004028,alto,D
1039,2022-03-01,39634.51709646167,36206.11518192273,0.9023001945873174,60,0.014647769661537668,1027.7063214511704,0.4092824127947695,41,3549.9879568423075,702,0.6176885657832148,0,0,agencia,0.02331509699431152,medio,D
1040,2023-07-01,41037.663841494534,32260.70622233107,0.7668388521278667,24,0.008,1550.664612420047,0.23781522184458492,24,6520.459878020023,802,0.3893394135888085,0,0,digital,0.00021261785702597307,baixo,A
1041,2022-10-01,63300.742814660756,50627.91893004683,0.8644771195228893,48,0.010222916195138362,1468.8002889275444,0.1456668364956526,28,10083.285422151532,671,0.33627168482481756,0,0,digital,0.0009674615906001916,baixo,B
1042,2022-11-01,58691.4083185738,54364.46267613299,0.9154272206359653,36,0.009759823810345902,1934.5940250364636,0.614938337006552,48,3145.9967749837183,731,0.7868115580833945,0,0,parceiro,0.004404636155378094,baixo,B
1043,2024-03-01,69612.84198173432,62057.9430834576,0.841611591577309,36,0.010440773801043426,2242.178109352193,0.15589230111519284,47,14382.866205146269,667,0.6172926856376397,0,0,parceiro,0.0011981660585973126,baixo,B
1044,2024-05-01,88579.90553188339,96207.01844323055,1.030351518226784,48,0.013466322356304843,3040.756662870376,0.23186871417351432,39,13114.130872330135,679,0.5642438795889275,0,0,agencia,0.003930042761981966,baixo,C
1045,2023-04-01,77040.98096660082,68222.23561623522,0.8718324076829638,36,0.019182621724589073,2942.0071716766015,0.6344028296191632,28,4637.443331459777,679,0.08147782763973993,1,0,digital,0.028087623588240105,medio,B
1046,2023-03-01,105000.0,82855.20118547938,0.8012225249252659,24,0.008,3982.5733369820427,0.7963633839259875,31,5000.949839441859,848,0.12079892989621449,0,0,digital,0.0012477026666877426,baixo,A
1047,2024-04-01,96451.49871897027,85276.79174496447,0.8859062181043532,36,0.010284424442847885,3070.4179478371066,0.8,41,2557.8473605078107,653,0.3642776734083371,0,0,parceiro,0.009354170127286943,baixo,B
1048,2023-06-01,25000.0,21450.17477594863,0.8222772712499518,48,0.008,584.1597597316677,0.05689642461218988,33,10267.073260109797,796,0.2734716125184203,0,0,digital,0.00012318704868137387,baixo,A
1049,2022-02-01,43055.06584879803,31002.550953454152,0.7597107168726177,48,0.008,844.3028042990682,0.18135305198803991,29,4655.575382071592,825,0.5569600907817474,0,0,digital,0.00019305238936561712,baixo,A
1050,2022-09-01,73723.55872641908,63598.70749438002,0.8582545716086118,36,0.02036153434458701,2802.604577267308,0.6356146300283992,36,4409.282676740917,500,0.5509356891021789,1,0,digital,0.06376152214217312,alto,B
1051,2024-02-01,30000.0,27349.45098676883,0.9025163672404607,36,0.010804056198218812,996.0949762158748,0.14573258459285168,56,6835.087561225715,639,0.07820958697693246,0,0,parceiro,0.0017145836175045,baixo,B
1052,2024-12-01,105000.0,79927.48301142784,0.7894124890539598,24,0.008,3841.8476834159655,0.5104713583974236,19,7526.078829333504,758,0.3451410243264965,0,0,digital,0.0007655920031126336,baixo,A
1053,2023-12-01,98268.04147370659,79686.66236241868,0.82,36,0.022720502038364846,3661.935178664734,0.38504779907977355,42,13427.712276116312,603,0.5389622166110954,1,0,parceiro,0.07913837023272328,alto,D
1054,2022-01-01,54057.11242558513,48229.0334443422,0.8744644619082047,60,0.012493830946517005,1285.8695365263911,0.16843214746905677,43,7634.347455925078,674,0.6267944567806482,0,0,parceiro,0.0011567686114225244,baixo,B
1055,2022-06-01,97660.05782213509,100244.05234083005,0.9758381893776933,60,0.01107359084860401,2558.7835021832184,0.2108896053744703,52,12133.284130527267,687,0.41329336522934657,0,0,agencia,0.0027830701169769463,baixo,C
1056,2022-09-01,67322.81784932777,75943.86754718357,1.1243619835472893,36,0.02371980687783619,3550.650973730787,0.6717474742069856,44,7032.028832947135,604,0.745587614893233,1,0,agencia,0.12855858381513827,alto,D
1057,2022-06-01,92901.3108330448,82971.08737652235,0.8918893353812299,36,0.008887744754827868,2894.693104432062,0.24555678430478237,29,11788.283971169783,765,0.3539084892878502,0,0,agencia,0.001297799483579842,baixo,B
1058,2024-07-01,171364.8087292774,182693.77997921617,1.0205543529515777,60,0.01114351943598571,4673.57768341261,0.2754477966819685,44,16967.199373929696,729,0.14489416464450675,0,0,parceiro,0.0022142312627379357,exposicao,C
1059,2024-08-01,52703.58218923651,40416.93594676984,0.7868048646863184,36,0.008,1381.361055247378,0.3982331203462787,29,3468.724685797687,803,0.2530169126435433,0,0,digital,0.0003840603673444,baixo,A
1060,2022-09-01,47968.59091565488,49830.547496916035,1.0658850638703061,48,0.021394677617600888,1891.0232055498045,0.4904014730607015,36,5324.655062658995,541,0.5749601342265906,0,0,agencia,0.08880095569153566,alto,D
1061,2024-09-01,97322.12195718606,92546.47970856167,0.9421410168712787,36,0.015134296078845835,3691.236207431463,0.7426396432407676,37,4970.427098832839,650,0.6185425717970379,0,0,digital,0.01249813974957919,baixo,B
1062,2022-12-01,82084.1729431195,80014.97817962946,0.977572035613578,60,0.018101758197644653,2492.3123994184634,0.5202861310612701,52,6005.7290491093545,620,0.4600901141680702,0,0,agencia,0.06463064345246847,alto,D
1063,2022-07-01,45926.702314993476,48241.46005772802,1.023647244360324,60,0.026637727730440163,1832.0586369647976,0.4844434412677045,41,5098.815595958161,519,0.9109019139106562,1,0,parceiro,0.12297387349797242,alto,D
1064,2023-03-01,153682.03469856927,156261.2096041324,1.0068146531793931,48,0.010903524695795034,4618.480233083528,0.4178203545353368,41,11053.746383944836,814,0.7614914685187124,0,0,agencia,0.0033056026203652374,exposicao,C
1065,2023-05-01,51472.85749897837,50610.076395716555,0.97,36,0.010390511266144301,1826.5271106126643,0.08302395957330293,47,22000.0,762,0.3615849820769204,0,0,agencia,0.0009237339836060983,baixo,B
1066,2022-10-01,116522.74027673142,98122.6999041012,0.8692812944157051,36,0.009406588606189495,3464.0304496328754,0.45406618212659966,36,7628.910907677017,766,0.5943685364187806,0,0,digital,0.002239320834274819,baixo,B
1067,2022-04-01,28392.519126009727,21405.55719689434,0.7580950565645198,36,0.008,731.5943770849666,0.16535966564585455,41,4424.26134709173,778,0.13031866267197512,0,0,digital,0.00023104519500258573,baixo,A
1068,2022-09-01,70236.07250132432,86405.9265097167,1.1460052380463919,60,0.022678970214379812,3007.7767220897495,0.4237389391320484,27,9268.446424156959,407,0.7916264137008051,0,0,agencia,0.11441466386675728,alto,D
1069,2023-07-01,37614.68145029373,28770.202589410805,0.8067901638684767,24,0.008,1382.8877377976794,0.2813853073221212,29,4914.569815170173,864,0.09040767396945551,0,0,digital,0.0002016114110200946,baixo,A
1070,2023-07-01,66636.98424014974,70116.4885971361,1.0344207381298793,60,0.03041206647533246,2874.517993071997,0.8,20,3075.215575038589,509,0.3155410505567001,0,1,agencia,0.1464581435138077,alto,D
1071,2023-02-01,39902.06332371921,31763.995771571,0.775074143796255,24,0.008,1526.7893967535126,0.6177880449302375,24,2471.3806123035647,755,0.23428698582257265,0,0,digital,0.0008798210411019047,baixo,A
1072,2022-03-01,51983.14254362207,46790.27888686861,0.86,24,0.008,2249.052738495485,0.20537274277374604,27,10951.077090951692,808,0.29183287581863465,0,0,agencia,0.0002834022938144074,baixo,A
1073,2022-11-01,111670.40073080212,105546.29647424897,0.95,48,0.01078737584681112,3109.7352319921965,0.17667113162125433,45,17601.830041247562,744,0.6192853702717769,0,0,parceiro,0.001974923409793186,baixo,C
1074,2023-10-01,48781.801724051205,47101.248128225736,0.97,48,0.011763735860562381,1424.545316017974,0.23086680499724874,38,6170.420715247264,744,0.5833477843348618,0,0,parceiro,0.001452660149757154,baixo,B
1075,2023-10-01,100343.88636962659,105404.46669493258,1.042346636690362,48,0.012216849353942806,3226.0947821535,0.40940365849570337,49,7879.985230242776,651,0.4010117592397955,0,0,digital,0.005995625790671946,baixo,C
1076,2022-10-01,83252.3545233236,91067.55626335311,1.0521002906734451,60,0.012156519787547074,2403.444244164425,0.1433063353504995,47,16771.374679884644,671,0.46792905422018505,0,0,agencia,0.0024823566035884104,baixo,C
1077,2023-07-01,62652.059439389624,42832.9563044231,0.7145702684722393,24,0.008,2058.837433032604,0.24770609809675054,26,8311.613839351065,745,0.42628654456387954,0,0,digital,0.000229354190159232,baixo,A
1078,2024-08-01,76345.1266537153,66266.0329899767,0.881055019537483,48,0.00920697345490343,1868.6300393182241,0.27421958174248984,32,6814.356682496111,621,0.5430318859765507,0,0,parceiro,0.0015854796627872204,baixo,B
1079,2022-04-01,77967.47501770135,83603.01864495777,1.0292300768291518,36,0.02476482531131306,3978.637395263712,0.8,43,4154.187827774623,728,0.7607873721869529,0,1,agencia,0.13074109690716462,alto,D
1080,2023-10-01,75657.65456232088,76599.75158645712,1.0207052664402956,60,0.020943991477344718,2560.1061619557368,0.40747898435990526,52,8088.898039360377,490,0.9684827319095722,0,0,agencia,0.07476145309998428,alto,D
1081,2023-02-01,52118.18617368057,38374.418486552444,0.7262639967246061,24,0.008,1844.5303819202875,0.24524392662322506,30,7521.207180612835,868,0.5721134071201807,0,0,digital,0.00014797063989395028,baixo,A
1082,2024-05-01,54482.404012172425,44767.143190035196,0.8427054139339487,36,0.01645992103741691,1833.022668861728,0.29358764142652033,22,6243.528031204612,757,0.4607417173680998,1,0,digital,0.007453709729249043,baixo,B
1083,2023-06-01,38225.673965860115,35401.94863568047,0.9859726906425393,60,0.02447885000801734,1283.3116697768264,0.3424635494002345,35,5221.049094375645,584,0.8650151172053677,1,0,digital,0.0919868021965356,alto,D
1084,2022-08-01,80865.26099407597,67911.56340684349,0.8562842079835015,60,0.012425537123265782,1806.9295118826597,0.2487131964151466,37,7265.113142072979,575,0.7316109981493801,0,0,parceiro,0.003275013100687321,baixo,B
1085,2023-05-01,67247.72725060559,56229.70945717471,0.82,60,0.01930176966558851,1805.4281445305255,0.6811329316074602,48,3508.751586419095,501,0.7939317072956105,0,0,parceiro,0.0938930098882771,alto,D
1086,2023-01-01,68392.12338865208,61010.782832634526,0.8977594045357022,36,0.009781003570320173,2172.1413153444028,0.3857226254079631,47,5631.355726273556,711,0.28781747028806476,0,0,agencia,0.0022131609735089775,baixo,B
1087,2023-05-01,96248.06249241487,95414.80150922058,1.0304709069143998,48,0.014501641303600819,3094.745346008218,0.37439747543904855,35,8265.935400283004,691,0.574709320187726,0,0,digital,0.006113251583618028,baixo,C
1088,2023-01-01,56417.08324689854,62447.39676676017,1.0603426236589604,48,0.0209932015272148,2349.7640607804674,0.7567487183039447,35,3860.0557698978664,588,0.6394360455014708,0,0,agencia,0.09355254997176296,alto,D
1089,2022-03-01,127227.20513473437,136454.60646585448,1.1063779555236393,60,0.018040166775235723,4243.574527412114,0.22559777165912506,35,18810.356574904883,787,0.49223266964558376,1,0,digital,0.007978378134848255,exposicao,C
1090,2023-01-01,74815.97992782074,64135.726860778705,0.8801400048123676,36,0.013023926818265348,2449.7871788117936,0.27788964892835866,29,8815.683449380156,625,0.35117473455379183,0,0,agencia,0.0036711202385577893,baixo,B
1091,2022-09-01,121174.90352763562,132117.10431497122,1.0433489590904763,36,0.008637083338491083,4582.804716631577,0.2603221954715463,36,17604.356433496992,761,0.061551850334516184,0,0,parceiro,0.0017195106062500188,exposicao,C
1092,2024-09-01,119064.68213397244,92051.74024204125,0.8613460560758666,36,0.009128223702491136,3229.2078862075127,0.5704192247719626,26,5661.113346063079,821,0.18279171566053287,0,0,parceiro,0.002677351661338295,baixo,B
1093,2023-04-01,134449.95352094,107816.43603650446,0.8258044060725508,36,0.008,3684.926191647641,0.36373675398992644,34,10130.75019564752,823,0.6682976358561423,0,0,digital,0.000663924323142501,baixo,B
1094,2022-04-01,61969.440366800045,52843.70045371981,0.8763482900107618,36,0.008,1806.0802510626904,0.21832920465037864,41,8272.279716105118,767,0.39315158873458844,0,0,digital,0.000831503430204519,baixo,B
1095,2022-11-01,48857.49712705728,47672.91804948092,0.9658597092014057,36,0.030154780172844998,2474.300814780813,0.5021390193645953,25,6551.406397783775,300,0.4540662917923472,1,0,digital,0.14430265422164743,alto,D
1096,2023-11-01,78259.80051360172,79952.2617248036,1.0578057133721008,48,0.022922443047555568,3131.833051994796,0.8,25,4377.536693986375,451,0.8649062305330246,0,0,parceiro,0.11896316880460395,alto,D
1097,2022-10-01,77666.27041842708,64301.77378994295,0.8734445244481843,60,0.015895505520201046,1889.3835900217882,0.8,35,2317.518142435086,590,0.6041232014321112,0,0,parceiro,0.06923383824660674,alto,D
1098,2022-01-01,81547.77190573222,74218.22589562507,0.9083122522371988,36,0.01078001010669759,2701.675966194388,0.3482996893480196,30,7756.756749486746,686,0.5302000234049534,0,0,parceiro,0.0021307919858278295,baixo,B
1099,2022-03-01,57935.853892742714,49512.92177590374,0.8580861230451771,36,0.008365972207462923,1706.7379202095456,0.2421090818477686,41,7049.458480383212,667,0.21959647270012853,0,0,parceiro,0.0014778949842002215,baixo,B
